AbsEntry	WTaxCode	WTaxName	FormulaID	Inactive	OfficialCode	Category	BaseType	Type	MinAmount	BaseAmountPrct	SlidingScaleProgressiveTax	U_B1SYS_B1Company	U_B1SYS_Relevance	U_B1SYS_Installments	U_B1SYS_ReproWeb	U_B1SYS_ResultMin	U_B1SYS_CreditMemo	U_B1SYS_WhtType	U_B1SYS_JurisFrom	U_B1SYS_JurisTo	U_B1SYS_AccumGroup
AbsEntry	WTaxCode	WTaxName	FormulaID	Inactive	OfficialCode	Category	BaseType	Type	MinAmount	BaseAmountPrct	SlidingScaleProgressiveTax	U_B1SYS_B1Company	U_B1SYS_Relevance	U_B1SYS_Installments	U_B1SYS_ReproWeb	U_B1SYS_ResultMin	U_B1SYS_CreditMemo	U_B1SYS_WhtType	U_B1SYS_JurisFrom	U_B1SYS_JurisTo	U_B1SYS_AccumGroup
