AbsEntry	Owner	ProjectName	StartDate	FinishedPercent	DocNum	Series	ProjectType	BusinessPartner	BusinessPartnerName	ContactPerson	Territory	SalesEmployee	AllowSubprojects	ProjectStatus	DueDate	ClosingDate	FinancialProject	RiskLevel	Industry	Reason	AttachmentEntry
AbsEntry	Owner	ProjectName	StartDate	FinishedPercent	DocNum	Series	ProjectType	BusinessPartner	BusinessPartnerName	ContactPerson	Territory	SalesEmployee	AllowSubprojects	ProjectStatus	DueDate	ClosingDate	FinancialProject	RiskLevel	Industry	Reason	AttachmentEntry
